fase,region,lokasi,sumber,pred3_ridge,pred3_lgbm
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),bare,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
4,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),bare,bare
6,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
6,Semarang_Demak,05_Jepara05_TunggulPandean,Drone (50x50),bare,bare
4,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
5,Semarang_Demak,05_Jepara05_TunggulPandean,Field Survey,generative,generative
6,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,bare
6,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,bare
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,vegetative
6,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
6,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,bare
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,bare
6,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,bare
5,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
4,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
4,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
4,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,vegetative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
6,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,bare
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,bare
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
6,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,generative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),bare,generative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
6,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,bare
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
5,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),bare,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),bare,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,bare
5,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),bare,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),bare,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
5,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
5,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,generative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),bare,vegetative
5,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),bare,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,generative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,vegetative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
4,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),bare,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,generative
5,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,generative
3,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,generative
5,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,vegetative
4,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),bare,vegetative
2,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,generative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),generative,vegetative
3,Semarang_Demak,12_Demak04_Karanganyar,Drone (rice field),vegetative,vegetative
4,Semarang_Demak,11_Demak03_Cangkring,Drone (rice field),generative,bare
4,Klambu,,Drone (rice field),generative,vegetative
2,Klambu,,Drone (rice field),vegetative,vegetative
2,Klambu,,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,generative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Field Survey,vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),bare,bare
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
3,Semarang_Demak,01_Jepara01_Rau,Field Survey,vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (50x50),vegetative,vegetative
2,Semarang_Demak,01_Jepara01_Rau,Drone (rice field),vegetative,vegetative
