lokasi,region,utm,bujur,lintang,tanggal,fase,sumber
20_Kroya1,Cirebon,32749,108.075042,-6.481896,3/19/2024,3,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.270989,-6.382917,3/19/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.463585,-6.261506,3/18/2024,1,Drone (rice field)
15 Kroya,Cirebon,32749,108.071667,-6.452111,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336938,-6.148178,3/16/2024,2,Drone (50x50)
4_Rengasdengklok03,Karawang,32748,107.348187,-6.150234,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.464323,-6.261619,3/18/2024,1,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.324303,-6.404603,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.34834,-6.149498,3/16/2024,2,Field Survey
4_Rengasdengklok03,Karawang,32748,107.348792,-6.149496,3/16/2024,1,Field Survey
10_Lemahmukti,Karawang,32748,107.46388,-6.261333,3/18/2024,1,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.35003,-6.149314,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.46201,-6.26105,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.33888,-6.148391,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.339398,-6.147798,3/16/2024,2,Drone (50x50)
10 Lemahmukti,Karawang,32748,107.459472,-6.260778,3/18/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.339075,-6.14907,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.323876,-6.40185,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.348509,-6.150015,3/16/2024,1,Drone (50x50)
5_Rengasdengklok04,Karawang,32748,107.344203,-6.211888,3/16/2024,4,Field Survey
9 Lemahmulya,Karawang,32748,107.400889,-6.334028,3/18/2024,3,Drone (50x50)
6_Ciranggon1,Karawang,32748,107.362072,-6.292249,3/18/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462179,-6.261248,3/18/2024,1,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.464509,-6.261266,3/18/2024,1,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.323541,-6.400809,3/19/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.463551,-6.261955,3/18/2024,1,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.463539,-6.26195,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336567,-6.149042,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.46174,-6.261059,3/18/2024,1,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.461757,-6.261053,3/18/2024,1,Drone (rice field)
9_Lemahmulya,Karawang,32748,107.402205,-6.332532,3/18/2024,4,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.27181,-6.382561,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.350004,-6.148752,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462552,-6.261905,3/18/2024,1,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.461814,-6.26197,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.34066,-6.148628,3/16/2024,2,Field Survey
13_Jatibarang1,Cirebon,32749,108.325138,-6.401238,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.324305,-6.4016,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.340345,-6.149107,3/16/2024,2,Drone (50x50)
4_Rengasdengklok03,Karawang,32748,107.349837,-6.149,3/16/2024,2,Drone (50x50)
4_Rengasdengklok03,Karawang,32748,107.348742,-6.150313,3/16/2024,1,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.338412,-6.147803,3/16/2024,2,Drone (50x50)
12_Jatibarang2,Cirebon,32749,108.323479,-6.404445,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.323999,-6.401709,3/19/2024,2,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.270926,-6.382025,3/19/2024,2,Drone (rice field)
9_Lemahmulya,Karawang,32748,107.401877,-6.333361,3/18/2024,4,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339166,-6.14781,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.324017,-6.401879,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.348673,-6.149213,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.464557,-6.261573,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336649,-6.147782,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.339095,-6.148878,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.337642,-6.149076,3/16/2024,2,Drone (50x50)
12_Jatibarang2,Cirebon,32749,108.323879,-6.403556,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339544,-6.149085,3/16/2024,2,Drone (50x50)
19_DongkalSukasari,Cirebon,32749,108.27174,-6.383401,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.32427,-6.400667,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.324509,-6.402003,3/19/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.463203,-6.261563,3/18/2024,1,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.349693,-6.14904,3/16/2024,2,Field Survey
4_Rengasdengklok03,Karawang,32748,107.348439,-6.15035,3/16/2024,1,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.338854,-6.148636,3/16/2024,2,Field Survey
2_Rengasdengklok01,Karawang,32748,107.338861,-6.148637,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.464431,-6.26086,3/18/2024,1,Drone (rice field)
3_Rengasdengklok02,Karawang,32748,107.339771,-6.151795,3/16/2024,2,Field Survey
3_Rengasdengklok02,Karawang,32748,107.33978,-6.151835,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.464452,-6.261498,3/18/2024,1,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.340612,-6.148554,3/16/2024,2,Drone (50x50)
12_Jatibarang2,Cirebon,32749,108.323514,-6.404979,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.337573,-6.147808,3/16/2024,2,Drone (50x50)
20_Kroya1,Cirebon,32749,108.075119,-6.483019,3/19/2024,4,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.325073,-6.401576,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.338139,-6.148263,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.32472,-6.4014,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.337426,-6.148802,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.323958,-6.400582,3/19/2024,2,Drone (rice field)
20_Kroya1,Cirebon,32749,108.075189,-6.481991,3/19/2024,3,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.463489,-6.260469,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.337889,-6.148832,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.337444,-6.14822,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.463595,-6.261293,3/18/2024,1,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.323014,-6.40192,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.348796,-6.1504,3/16/2024,1,Field Survey
10_Lemahmukti,Karawang,32748,107.464424,-6.260421,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.338619,-6.148875,3/16/2024,2,Drone (50x50)
14_Jatimulya,Indramayu,32748,107.832645,-6.378906,3/20/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.324468,-6.404415,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339757,-6.148632,3/16/2024,2,Field Survey
2_Rengasdengklok01,Karawang,32748,107.339124,-6.148392,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.339793,-6.148981,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.4628,-6.261605,3/18/2024,1,Drone (rice field)
3_Rengasdengklok02,Karawang,32748,107.338273,-6.152507,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.461983,-6.261756,3/18/2024,1,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.32365,-6.402413,3/19/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.46372,-6.260229,3/18/2024,1,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.323739,-6.401036,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.337193,-6.148187,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462325,-6.260506,3/18/2024,1,Drone (rice field)
3_Rengasdengklok02,Karawang,32748,107.339336,-6.152793,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.324441,-6.401099,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.349794,-6.14878,3/16/2024,2,Drone (50x50)
13 Jatibarang1,Cirebon,32749,108.324444,-6.401889,3/19/2024,2,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.270609,-6.383384,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339596,-6.148395,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.461745,-6.261963,3/18/2024,1,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.461687,-6.261942,3/18/2024,1,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.46219,-6.260605,3/18/2024,1,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.323096,-6.401715,3/19/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.46453,-6.261114,3/18/2024,1,Drone (rice field)
14_Jatimulya,Indramayu,32748,107.833503,-6.379031,3/20/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.340606,-6.148081,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.461693,-6.261986,3/18/2024,1,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.323111,-6.403973,3/19/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.463877,-6.260724,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336598,-6.149098,3/16/2024,2,Field Survey
14 Jatimulya,Indramayu,32748,107.835667,-6.380472,3/20/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.463097,-6.261505,3/18/2024,1,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.323339,-6.401542,3/19/2024,2,Drone (rice field)
9_Lemahmulya,Karawang,32748,107.401563,-6.33277,3/18/2024,4,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.463996,-6.260597,3/18/2024,1,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462033,-6.261952,3/18/2024,1,Drone (rice field)
3_Rengasdengklok02,Karawang,32748,107.339423,-6.152047,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.340053,-6.148989,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.324546,-6.400444,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.338845,-6.148874,3/16/2024,2,Drone (50x50)
19_DongkalSukasari,Cirebon,32749,108.270917,-6.382307,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339382,-6.148055,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.464289,-6.261402,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.33986,-6.148201,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462192,-6.261057,3/18/2024,1,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.323281,-6.401712,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.32557,-6.40092,3/19/2024,2,Drone (rice field)
6_Ciranggon1,Karawang,32748,107.362074,-6.292701,3/18/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462351,-6.260772,3/18/2024,1,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.322918,-6.403703,3/19/2024,2,Drone (rice field)
14 Jatimulya,Indramayu,32748,107.831944,-6.378611,3/20/2024,2,Drone (rice field)
14_Jatimulya,Indramayu,32748,107.831924,-6.378608,3/20/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.337185,-6.148787,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462641,-6.260603,3/18/2024,1,Drone (50x50)
12_Jatibarang2,Cirebon,32749,108.324925,-6.405316,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.337436,-6.148463,3/16/2024,2,Drone (50x50)
4_Rengasdengklok03,Karawang,32748,107.349243,-6.149494,3/16/2024,2,Field Survey
5_Rengasdengklok04,Karawang,32748,107.344054,-6.212374,3/16/2024,3,Field Survey
4_Rengasdengklok03,Karawang,32748,107.348235,-6.14994,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.339109,-6.148637,3/16/2024,2,Drone (50x50)
9_Lemahmulya,Karawang,32748,107.402457,-6.332737,3/18/2024,4,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.324729,-6.400468,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.348344,-6.150402,3/16/2024,1,Field Survey
10_Lemahmukti,Karawang,32748,107.461968,-6.260314,3/18/2024,1,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.325356,-6.402152,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.325353,-6.402169,3/19/2024,2,Drone (rice field)
18_Kiarasari,Indramayu,32748,107.885706,-6.435268,3/20/2024,4,Drone (rice field)
5_Rengasdengklok04,Karawang,32748,107.344099,-6.211885,3/16/2024,4,Field Survey
4_Rengasdengklok03,Karawang,32748,107.348342,-6.14995,3/16/2024,2,Field Survey
10_Lemahmukti,Karawang,32748,107.462196,-6.261961,3/18/2024,1,Drone (50x50)
4_Rengasdengklok03,Karawang,32748,107.348364,-6.14878,3/16/2024,2,Drone (50x50)
18_Kiarasari,Indramayu,32748,107.885794,-6.43508,3/20/2024,4,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.348135,-6.150639,3/16/2024,2,Drone (50x50)
8_Ciranggon3,Karawang,32748,107.359712,-6.294465,3/18/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.340397,-6.148541,3/16/2024,2,Drone (50x50)
9_Lemahmulya,Karawang,32748,107.402001,-6.331836,3/18/2024,4,Drone (50x50)
17_Sukamandi2,Indramayu,32748,107.605921,-6.361565,3/20/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336145,-6.148648,3/16/2024,2,Field Survey
12_Jatibarang2,Cirebon,32749,108.323399,-6.403818,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.324447,-6.401255,3/19/2024,2,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.27171,-6.383633,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.323553,-6.402615,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336627,-6.147925,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.324461,-6.402356,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339824,-6.148624,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.324453,-6.402158,3/19/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.324257,-6.403595,3/19/2024,2,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.270629,-6.382959,3/19/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.324806,-6.404756,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339949,-6.147757,3/16/2024,2,Drone (50x50)
20_Kroya1,Cirebon,32749,108.075307,-6.482199,3/19/2024,4,Drone (rice field)
11_Indramayu,Cirebon,32749,108.302726,-6.328746,3/19/2024,5,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.271635,-6.383053,3/19/2024,2,Drone (rice field)
14_Jatimulya,Indramayu,32748,107.832139,-6.378246,3/20/2024,2,Drone (rice field)
14_Jatimulya,Indramayu,32748,107.833117,-6.378242,3/20/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.32445,-6.401706,3/19/2024,2,Drone (rice field)
9_Lemahmulya,Karawang,32748,107.402014,-6.33232,3/18/2024,4,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.338404,-6.14909,3/16/2024,2,Field Survey
2_Rengasdengklok01,Karawang,32748,107.33836,-6.14906,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.337416,-6.149068,3/16/2024,2,Drone (50x50)
12_Jatibarang2,Cirebon,32749,108.323669,-6.405506,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.33705,-6.149096,3/16/2024,2,Field Survey
11_Indramayu,Cirebon,32749,108.304567,-6.327777,3/19/2024,5,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.323697,-6.400756,3/19/2024,2,Drone (rice field)
6_Ciranggon1,Karawang,32748,107.363168,-6.292441,3/18/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.462696,-6.261023,3/18/2024,1,Drone (rice field)
11_Indramayu,Cirebon,32749,108.304395,-6.328913,3/19/2024,5,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.270958,-6.383405,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.348747,-6.148804,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.336596,-6.148646,3/16/2024,2,Field Survey
2_Rengasdengklok01,Karawang,32748,107.336565,-6.148646,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.33791,-6.148002,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.338383,-6.148552,3/16/2024,2,Drone (50x50)
12_Jatibarang2,Cirebon,32749,108.32401,-6.403515,3/19/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.323108,-6.403521,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.34061,-6.147957,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.336916,-6.14779,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.336922,-6.14905,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462621,-6.260277,3/18/2024,1,Drone (rice field)
20_Kroya1,Cirebon,32749,108.075283,-6.481851,3/19/2024,3,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.325091,-6.404398,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336256,-6.148833,3/16/2024,2,Drone (50x50)
,Karawang,32748,107.346028,-6.166972,3/17/2024,2,Drone (50x50)
,Karawang,32748,107.346028,-6.166972,3/20/2024,2,Drone (rice field)
8_Ciranggon3,Karawang,32748,107.360152,-6.294803,3/18/2024,2,Drone (50x50)
6_Ciranggon1,Karawang,32748,107.362149,-6.292396,3/18/2024,2,Drone (rice field)
20_Kroya1,Cirebon,32749,108.075286,-6.482302,3/19/2024,4,Drone (rice field)
10 Lemahmukti,Karawang,32748,107.461583,-6.257889,3/20/2024,1,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.464366,-6.261096,3/18/2024,1,Drone (rice field)
20_Kroya1,Cirebon,32749,108.075453,-6.481448,3/19/2024,3,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.323754,-6.400536,3/19/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.464527,-6.26183,3/18/2024,1,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.324099,-6.405219,3/19/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.324065,-6.403586,3/19/2024,2,Drone (rice field)
20_Kroya1,Cirebon,32749,108.07498,-6.482246,3/19/2024,3,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.323562,-6.40397,3/19/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.323568,-6.404873,3/19/2024,2,Drone (rice field)
17_Sukamandi2,Indramayu,32748,107.606156,-6.361349,3/20/2024,2,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.463599,-6.260394,3/18/2024,1,Drone (rice field)
20_Kroya1,Cirebon,32749,108.076206,-6.481324,3/19/2024,4,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.323459,-6.402443,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.325694,-6.400567,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336245,-6.148631,3/16/2024,2,Drone (50x50)
14 Jatimulya,Indramayu,32748,107.835889,-6.378417,3/20/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.32439,-6.405492,3/19/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.322897,-6.403528,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339629,-6.147796,3/16/2024,2,Drone (50x50)
18_Kiarasari,Indramayu,32748,107.885692,-6.434996,3/20/2024,4,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.348139,-6.150498,3/16/2024,2,Drone (50x50)
12_Jatibarang2,Cirebon,32749,108.323116,-6.404876,3/19/2024,2,Drone (rice field)
20_Kroya1,Cirebon,32749,108.07544,-6.48172,3/19/2024,3,Drone (rice field)
17_Sukamandi2,Indramayu,32748,107.606295,-6.361124,3/20/2024,2,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.271066,-6.383083,3/19/2024,2,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.270986,-6.383127,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.339562,-6.14889,3/16/2024,2,Drone (50x50)
9_Lemahmulya,Karawang,32748,107.402399,-6.333051,3/18/2024,4,Drone (rice field)
10_Lemahmukti,Karawang,32748,107.464192,-6.261096,3/18/2024,1,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336566,-6.148843,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.462256,-6.261712,3/18/2024,1,Drone (rice field)
9_Lemahmulya,Karawang,32748,107.401555,-6.333194,3/18/2024,4,Drone (50x50)
20_Kroya1,Cirebon,32749,108.075273,-6.481633,3/19/2024,3,Drone (rice field)
3_Rengasdengklok02,Karawang,32748,107.338704,-6.151625,3/16/2024,2,Drone (50x50)
2_Rengasdengklok01,Karawang,32748,107.338641,-6.148446,3/16/2024,2,Drone (50x50)
,Karawang,32748,107.360139,-6.218361,3/17/2024,2,Drone (50x50)
12_Jatibarang2,Cirebon,32749,108.323202,-6.403518,3/19/2024,2,Drone (rice field)
,Karawang,32748,107.360139,-6.218361,3/20/2024,2,Drone (rice field)
,Indramayu,32748,107.793389,-6.369139,3/20/2024,3,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.34872,-6.150466,3/16/2024,2,Drone (50x50)
14_Jatimulya,Indramayu,32748,107.832191,-6.378457,3/20/2024,2,Drone (rice field)
17_Sukamandi2,Indramayu,32748,107.607573,-6.361355,3/20/2024,2,Drone (rice field)
3_Rengasdengklok02,Karawang,32748,107.339055,-6.151774,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.323386,-6.401356,3/19/2024,2,Drone (rice field)
9_Lemahmulya,Karawang,32748,107.401278,-6.332739,3/18/2024,4,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.337497,-6.14819,3/16/2024,2,Field Survey
14_Jatimulya,Indramayu,32748,107.831915,-6.379304,3/20/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.340616,-6.147815,3/16/2024,2,Drone (50x50)
19 Dongkal Sukasari,Cirebon,32749,108.273917,-6.385167,3/19/2024,3,Drone (rice field)
3_Rengasdengklok02,Karawang,32748,107.338572,-6.152753,3/16/2024,2,Drone (50x50)
12 Jatibarang2,Cirebon,32749,108.323917,-6.403639,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.337501,-6.149094,3/16/2024,2,Field Survey
2_Rengasdengklok01,Karawang,32748,107.336568,-6.148429,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.32419,-6.40236,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.325382,-6.401812,3/19/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.324358,-6.400448,3/19/2024,2,Drone (rice field)
14_Jatimulya,Indramayu,32748,107.832613,-6.379002,3/20/2024,2,Drone (rice field)
13_Jatibarang1,Cirebon,32749,108.324004,-6.402612,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.336444,-6.147774,3/16/2024,2,Drone (50x50)
17 Sukamandi2,Indramayu,32748,107.608569,-6.36075,3/20/2024,3,Drone (rice field)
,Karawang,32748,107.431722,-6.201472,3/17/2024,6,Drone (50x50)
15 Kroya,Cirebon,32749,108.072917,-6.4545,3/19/2024,2,Drone (rice field)
15 Kroya,Cirebon,32749,108.072917,-6.4545,3/19/2024,2,Drone (rice field)
12_Jatibarang2,Cirebon,32749,108.323025,-6.403532,3/19/2024,2,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.340083,-6.148635,3/16/2024,2,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.46445,-6.261046,3/18/2024,1,Drone (50x50)
10_Lemahmukti,Karawang,32748,107.464425,-6.261036,3/18/2024,1,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.270631,-6.38284,3/19/2024,2,Drone (rice field)
4_Rengasdengklok03,Karawang,32748,107.347927,-6.150528,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.324067,-6.401568,3/19/2024,2,Drone (rice field)
9_Lemahmulya,Karawang,32748,107.401441,-6.333378,3/18/2024,4,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.34021,-6.149082,3/16/2024,2,Field Survey
11_Indramayu,Cirebon,32749,108.302759,-6.327337,3/19/2024,5,Drone (rice field)
2_Rengasdengklok01,Karawang,32748,107.338117,-6.14885,3/16/2024,2,Drone (50x50)
4_Rengasdengklok03,Karawang,32748,107.349052,-6.150373,3/16/2024,2,Drone (50x50)
13_Jatibarang1,Cirebon,32749,108.32458,-6.40064,3/19/2024,2,Drone (rice field)
19_DongkalSukasari,Cirebon,32749,108.270646,-6.38238,3/19/2024,2,Drone (rice field)
5_Rengasdengklok04,Karawang,32748,107.344196,-6.212096,3/16/2024,4,Field Survey
13_Jatibarang1,Cirebon,32749,108.324246,-6.40198,3/19/2024,2,Drone (rice field)
6_Ciranggon1,Karawang,32748,107.362478,-6.293374,3/18/2024,2,Drone (rice field)
