no,survei,bujur,lintang,tanggal,fase
66091,3,109.449607,-7.594794,2024-07-11,3
66093,3,109.448916,-7.594727,2024-07-11,3
66094,3,109.448876,-7.594779,2024-07-11,3
66095,3,109.448491,-7.594841,2024-07-11,3
66096,3,109.448682,-7.594779,2024-07-11,3
66097,3,109.448642,-7.594835,2024-07-11,3
66098,3,109.448581,-7.594828,2024-07-11,3
66099,3,109.448311,-7.59481,2024-07-11,3
66100,3,109.448528,-7.594813,2024-07-11,3
66101,3,109.448427,-7.594676,2024-07-11,3
66102,3,109.448403,-7.594744,2024-07-11,3
66103,3,109.44838,-7.594852,2024-07-11,3
66104,3,109.449182,-7.594686,2024-07-11,3
66106,3,109.448347,-7.594628,2024-07-11,3
66107,3,109.448859,-7.59465,2024-07-11,3
66108,3,109.448373,-7.594616,2024-07-11,3
66110,3,109.448505,-7.594615,2024-07-11,3
66117,3,109.449967,-7.594715,2024-07-11,3
66118,3,109.449865,-7.594705,2024-07-11,3
66119,3,109.448442,-7.594596,2024-07-11,3
66120,3,109.449667,-7.594594,2024-07-11,3
66121,3,109.449481,-7.594595,2024-07-11,3
66122,3,109.448532,-7.59457,2024-07-11,3
66123,3,109.44921,-7.594555,2024-07-11,3
66124,3,109.448905,-7.594538,2024-07-11,3
66125,3,109.448595,-7.594603,2024-07-11,3
66126,3,109.44875,-7.594505,2024-07-11,3
66127,3,109.448678,-7.594566,2024-07-11,3
66128,3,109.448709,-7.594694,2024-07-11,3
66129,3,109.375327,-7.505047,2024-07-11,3
66130,3,109.375389,-7.505055,2024-07-11,3
66131,3,109.375076,-7.504923,2024-07-11,3
66132,3,109.375244,-7.504951,2024-07-11,3
66133,3,109.375403,-7.50495,2024-07-11,3
66134,3,109.37549,-7.504896,2024-07-11,3
66135,3,109.375106,-7.504791,2024-07-11,3
66136,3,109.375351,-7.504766,2024-07-11,3
66137,3,109.375532,-7.504739,2024-07-11,3
66138,3,109.374899,-7.50477,2024-07-11,3
66139,3,109.374465,-7.504643,2024-07-11,3
66140,3,109.375545,-7.504671,2024-07-11,3
66141,3,109.374539,-7.504648,2024-07-11,3
66142,3,109.37461,-7.504679,2024-07-11,3
66143,3,109.375335,-7.504664,2024-07-11,3
66144,3,109.375096,-7.50468,2024-07-11,3
66145,3,109.375559,-7.504607,2024-07-11,3
66146,3,109.375571,-7.504543,2024-07-11,3
66147,3,109.375316,-7.504545,2024-07-11,3
66148,3,109.374245,-7.504519,2024-07-11,3
66149,3,109.375583,-7.504477,2024-07-11,3
66150,3,109.375308,-7.504464,2024-07-11,3
66151,3,109.375075,-7.504539,2024-07-11,3
66152,3,109.374212,-7.504438,2024-07-11,3
66153,3,109.375603,-7.504412,2024-07-11,3
66154,3,109.37416,-7.504452,2024-07-11,3
66155,3,109.37531,-7.504397,2024-07-11,3
66156,3,109.375607,-7.504349,2024-07-11,3
66157,3,109.375321,-7.504315,2024-07-11,3
66158,3,109.375115,-7.504271,2024-07-11,3
66159,3,109.375628,-7.504283,2024-07-11,3
66160,3,109.375283,-7.504252,2024-07-11,3
66161,3,109.375124,-7.504202,2024-07-11,3
66162,3,109.375626,-7.504216,2024-07-11,3
66163,3,109.375272,-7.50419,2024-07-11,3
66164,3,109.375866,-7.504179,2024-07-11,3
66165,3,109.374228,-7.504286,2024-07-11,3
66166,3,109.375617,-7.504154,2024-07-11,3
66167,3,109.375051,-7.504403,2024-07-11,3
66168,3,109.375035,-7.504238,2024-07-11,3
66169,3,109.375083,-7.504118,2024-07-11,3
66170,3,109.375261,-7.504112,2024-07-11,3
66171,3,109.375881,-7.504103,2024-07-11,3
66172,3,109.3743,-7.504369,2024-07-11,3
66173,3,109.375537,-7.504089,2024-07-11,3
66174,3,109.37576,-7.504067,2024-07-11,3
66175,3,109.374383,-7.504312,2024-07-11,3
66176,3,109.375159,-7.504034,2024-07-11,3
66177,3,109.375897,-7.50401,2024-07-11,3
66178,3,109.375574,-7.503994,2024-07-11,3
66179,3,109.374355,-7.503971,2024-07-11,3
66180,3,109.375477,-7.503931,2024-07-11,3
66181,3,109.375714,-7.503922,2024-07-11,3
66182,3,109.37586,-7.503933,2024-07-11,3
66183,3,109.375268,-7.503977,2024-07-11,3
66184,3,109.375144,-7.50393,2024-07-11,3
66185,3,109.375092,-7.50397,2024-07-11,3
66186,3,109.37503,-7.503962,2024-07-11,3
66187,3,109.374967,-7.503972,2024-07-11,3
66188,3,109.374909,-7.503963,2024-07-11,3
66189,3,109.374387,-7.50395,2024-07-11,3
66190,3,109.374866,-7.504118,2024-07-11,3
66191,3,109.374776,-7.504128,2024-07-11,3
66192,3,109.374742,-7.504387,2024-07-11,3
66193,3,109.374628,-7.504333,2024-07-11,3
66194,3,109.374483,-7.504208,2024-07-11,3
66195,3,109.375908,-7.503821,2024-07-11,3
66196,3,109.375409,-7.503816,2024-07-11,3
66197,3,109.375762,-7.503737,2024-07-11,3
66198,3,109.375656,-7.503807,2024-07-11,3
66199,3,109.375708,-7.503708,2024-07-11,3
66200,3,109.375517,-7.503764,2024-07-11,3
66201,3,109.374502,-7.503704,2024-07-11,3
66202,3,109.37516,-7.50375,2024-07-11,3
66203,3,109.374731,-7.503675,2024-07-11,3
66204,3,109.375269,-7.50371,2024-07-11,3
66205,3,109.375386,-7.503645,2024-07-11,3
66206,3,109.375246,-7.503515,2024-07-11,3
66207,3,109.375101,-7.503623,2024-07-11,3
66208,3,109.37499,-7.503606,2024-07-11,3
66209,3,109.37488,-7.503589,2024-07-11,3
66210,3,109.374821,-7.503452,2024-07-11,3
66211,3,109.374673,-7.503531,2024-07-11,3
66212,3,109.374631,-7.503428,2024-07-11,3
66213,3,109.35245,-7.436383,2024-07-11,3
66214,3,109.352454,-7.436327,2024-07-11,3
66215,3,109.352437,-7.436269,2024-07-11,3
66216,3,109.352789,-7.436253,2024-07-11,3
66217,3,109.352861,-7.436226,2024-07-11,3
66218,3,109.352573,-7.436268,2024-07-11,3
66219,3,109.353041,-7.436154,2024-07-11,3
66220,3,109.352952,-7.43617,2024-07-11,3
66221,3,109.352863,-7.436176,2024-07-11,3
66222,3,109.352786,-7.436185,2024-07-11,3
66223,3,109.352659,-7.436218,2024-07-11,3
66224,3,109.352415,-7.436177,2024-07-11,3
66225,3,109.352275,-7.436132,2024-07-11,3
66226,3,109.352829,-7.436113,2024-07-11,3
66227,3,109.352635,-7.43612,2024-07-11,3
66228,3,109.352596,-7.436015,2024-07-11,3
66229,3,109.352336,-7.436007,2024-07-11,3
66230,3,109.3522,-7.435956,2024-07-11,3
66231,3,109.352819,-7.436008,2024-07-11,3
66232,3,109.352979,-7.436022,2024-07-11,3
66233,3,109.353164,-7.436005,2024-07-11,3
66234,3,109.353379,-7.435934,2024-07-11,3
66235,3,109.353602,-7.435875,2024-07-11,3
66236,3,109.353768,-7.435827,2024-07-11,3
66237,3,109.353225,-7.435853,2024-07-11,3
66238,3,109.352204,-7.435836,2024-07-11,3
66239,3,109.352383,-7.43584,2024-07-11,3
66240,3,109.352568,-7.43584,2024-07-11,3
66241,3,109.352838,-7.435837,2024-07-11,3
66242,3,109.353552,-7.435808,2024-07-11,3
66243,3,109.353747,-7.435781,2024-07-11,3
66244,3,109.353155,-7.435751,2024-07-11,3
66245,3,109.35214,-7.435693,2024-07-11,3
66246,3,109.352352,-7.435696,2024-07-11,3
66247,3,109.352596,-7.435693,2024-07-11,3
66248,3,109.353457,-7.435712,2024-07-11,3
66249,3,109.35286,-7.435691,2024-07-11,3
66250,3,109.353184,-7.435637,2024-07-11,3
66251,3,109.35199,-7.435548,2024-07-11,3
66252,3,109.35212,-7.435583,2024-07-11,3
66253,3,109.352357,-7.435581,2024-07-11,3
66254,3,109.352595,-7.435577,2024-07-11,3
66255,3,109.352854,-7.435574,2024-07-11,3
66256,3,109.353674,-7.435646,2024-07-11,3
66257,3,109.351974,-7.435484,2024-07-11,3
66258,3,109.353133,-7.435536,2024-07-11,3
66259,3,109.35211,-7.435493,2024-07-11,3
66260,3,109.352354,-7.435489,2024-07-11,3
66261,3,109.352594,-7.435485,2024-07-11,3
66262,3,109.352849,-7.435481,2024-07-11,3
66263,3,109.353432,-7.435536,2024-07-11,3
66264,3,109.35195,-7.435406,2024-07-11,3
66265,3,109.352103,-7.435408,2024-07-11,3
66266,3,109.352322,-7.435406,2024-07-11,3
66267,3,109.35259,-7.435403,2024-07-11,3
66268,3,109.352871,-7.435398,2024-07-11,3
66269,3,109.353115,-7.435403,2024-07-11,3
66270,3,109.351934,-7.435337,2024-07-11,3
66271,3,109.352103,-7.435335,2024-07-11,3
66272,3,109.352367,-7.435328,2024-07-11,3
66273,3,109.353409,-7.435367,2024-07-11,3
66274,3,109.353609,-7.435438,2024-07-11,3
66275,3,109.352633,-7.435321,2024-07-11,3
66276,3,109.352867,-7.435314,2024-07-11,3
66277,3,109.353097,-7.435301,2024-07-11,3
66278,3,109.353378,-7.435277,2024-07-11,3
66279,3,109.352185,-7.43527,2024-07-11,3
66280,3,109.35204,-7.435271,2024-07-11,3
66281,3,109.351916,-7.43525,2024-07-11,3
66282,3,109.352039,-7.435217,2024-07-11,3
66283,3,109.352182,-7.435218,2024-07-11,3
66284,3,109.35239,-7.435235,2024-07-11,3
66285,3,109.352638,-7.435226,2024-07-11,3
66286,3,109.352926,-7.435215,2024-07-11,3
66287,3,109.353224,-7.435203,2024-07-11,3
66288,3,109.353441,-7.435197,2024-07-11,3
66289,3,109.3518,-7.435128,2024-07-11,3
66290,3,109.351925,-7.435149,2024-07-11,3
66291,3,109.35214,-7.435142,2024-07-11,3
66292,3,109.352365,-7.435135,2024-07-11,3
66293,3,109.352617,-7.435126,2024-07-11,3
66294,3,109.352882,-7.435116,2024-07-11,3
66295,3,109.353148,-7.435107,2024-07-11,3
66296,3,109.353375,-7.4351,2024-07-11,3
66297,3,109.351782,-7.435055,2024-07-11,3
66298,3,109.351921,-7.435056,2024-07-11,3
66299,3,109.352135,-7.43505,2024-07-11,3
66300,3,109.352359,-7.435043,2024-07-11,3
66301,3,109.352612,-7.435034,2024-07-11,3
66302,3,109.352878,-7.435025,2024-07-11,3
66303,3,109.353143,-7.435017,2024-07-11,3
66304,3,109.353351,-7.435012,2024-07-11,3
66305,3,109.351756,-7.434954,2024-07-11,3
66306,3,109.351919,-7.434954,2024-07-11,3
66307,3,109.352131,-7.434948,2024-07-11,3
66308,3,109.352352,-7.434941,2024-07-11,3
66309,3,109.352605,-7.434933,2024-07-11,3
66310,3,109.352872,-7.434925,2024-07-11,3
66311,3,109.353137,-7.434917,2024-07-11,3
66312,3,109.353324,-7.434915,2024-07-11,3
66313,3,109.351949,-7.434835,2024-07-11,3
66314,3,109.352346,-7.434823,2024-07-11,3
66315,3,109.352599,-7.434816,2024-07-11,3
66316,3,109.352888,-7.434809,2024-07-11,3
66317,3,109.353184,-7.434803,2024-07-11,3
66318,3,109.351983,-7.434725,2024-07-11,3
66319,3,109.352207,-7.434702,2024-07-11,3
66320,3,109.352421,-7.434697,2024-07-11,3
66321,3,109.352628,-7.434692,2024-07-11,3
66322,3,109.352083,-7.434635,2024-07-11,3
66323,3,109.352867,-7.434688,2024-07-11,3
66324,3,109.353134,-7.434684,2024-07-11,3
66325,3,109.35223,-7.434601,2024-07-11,3
66326,3,109.352417,-7.434587,2024-07-11,3
66327,3,109.352625,-7.434582,2024-07-11,3
66328,3,109.352863,-7.434578,2024-07-11,3
66329,3,109.353106,-7.434576,2024-07-11,3
66330,3,109.352418,-7.434509,2024-07-11,3
66331,3,109.352601,-7.434475,2024-07-11,3
66332,3,109.352836,-7.434469,2024-07-11,3
66333,3,109.353069,-7.434471,2024-07-11,3
66334,3,109.352652,-7.434387,2024-07-11,3
66335,3,109.352907,-7.434374,2024-07-11,3
66336,3,109.352809,-7.434319,2024-07-11,3
66337,3,109.352978,-7.434286,2024-07-11,3
66338,3,109.295259,-7.427132,2024-07-11,3
66339,3,109.29507,-7.427128,2024-07-11,3
66340,3,109.295743,-7.427117,2024-07-11,3
66341,3,109.295684,-7.427116,2024-07-11,3
66342,3,109.295569,-7.427112,2024-07-11,3
66343,3,109.295428,-7.427107,2024-07-11,3
66344,3,109.413762,-7.427054,2024-07-11,3
66345,3,109.295332,-7.427104,2024-07-11,3
66346,3,109.294828,-7.427104,2024-07-11,3
66347,3,109.294631,-7.427098,2024-07-11,3
66348,3,109.295111,-7.427049,2024-07-11,3
66349,3,109.413758,-7.427022,2024-07-11,3
66350,3,109.41385,-7.427021,2024-07-11,3
66351,3,109.413775,-7.42699,2024-07-11,3
66352,3,109.295794,-7.427041,2024-07-11,3
66353,3,109.413574,-7.426992,2024-07-11,3
66354,3,109.29563,-7.427001,2024-07-11,3
66355,3,109.295417,-7.426991,2024-07-11,3
66356,3,109.413446,-7.426966,2024-07-11,3
66357,3,109.295142,-7.426975,2024-07-11,3
66358,3,109.413804,-7.426958,2024-07-11,3
66359,3,109.413341,-7.426947,2024-07-11,3
66360,3,109.413269,-7.426937,2024-07-11,3
66361,3,109.413661,-7.42696,2024-07-11,3
66362,3,109.29579,-7.426928,2024-07-11,3
66363,3,109.29472,-7.426957,2024-07-11,3
66364,3,109.413198,-7.426923,2024-07-11,3
66366,3,109.413616,-7.426937,2024-07-11,3
66367,3,109.413128,-7.426912,2024-07-11,3
66368,3,109.295625,-7.426918,2024-07-11,3
66369,3,109.413605,-7.426897,2024-07-11,3
66370,3,109.413832,-7.426914,2024-07-11,3
66372,3,109.41306,-7.4269,2024-07-11,3
66373,3,109.295371,-7.426905,2024-07-11,3
66375,3,109.295142,-7.426894,2024-07-11,3
66376,3,109.413545,-7.426929,2024-07-11,3
66377,3,109.413863,-7.426867,2024-07-11,3
66378,3,109.413736,-7.426877,2024-07-11,3
66380,3,109.413672,-7.426861,2024-07-11,3
66381,3,109.413511,-7.42689,2024-07-11,3
66382,3,109.41364,-7.426847,2024-07-11,3
66383,3,109.413588,-7.426882,2024-07-11,3
66385,3,109.413401,-7.42687,2024-07-11,3
66388,3,109.413276,-7.42685,2024-07-11,3
66389,3,109.413886,-7.426822,2024-07-11,3
66390,3,109.295794,-7.426839,2024-07-11,3
66391,3,109.295365,-7.426831,2024-07-11,3
66392,3,109.295148,-7.426817,2024-07-11,3
66393,3,109.413798,-7.426818,2024-07-11,3
66394,3,109.413729,-7.426801,2024-07-11,3
66397,3,109.41368,-7.426786,2024-07-11,3
66398,3,109.413623,-7.426783,2024-07-11,3
66399,3,109.413571,-7.426797,2024-07-11,3
66401,3,109.295621,-7.426818,2024-07-11,3
66402,3,109.413747,-7.426751,2024-07-11,3
66404,3,109.294711,-7.426818,2024-07-11,3
66406,3,109.294958,-7.426824,2024-07-11,3
66407,3,109.295437,-7.426763,2024-07-11,3
66409,3,109.413437,-7.42677,2024-07-11,3
66410,3,109.295814,-7.426756,2024-07-11,3
66411,3,109.413863,-7.426752,2024-07-11,3
66412,3,109.413036,-7.426799,2024-07-11,3
66413,3,109.295327,-7.426747,2024-07-11,3
66416,3,109.295766,-7.426733,2024-07-11,3
66417,3,109.412937,-7.426797,2024-07-11,3
66418,3,109.413255,-7.426736,2024-07-11,3
66419,3,109.413839,-7.426698,2024-07-11,3
66421,3,109.295145,-7.426728,2024-07-11,3
66422,3,109.413771,-7.426703,2024-07-11,3
66423,3,109.413147,-7.426777,2024-07-11,3
66424,3,109.412827,-7.426771,2024-07-11,3
66426,3,109.413731,-7.426704,2024-07-11,3
66428,3,109.413693,-7.426692,2024-07-11,3
66430,3,109.295529,-7.426695,2024-07-11,3
66431,3,109.413644,-7.426689,2024-07-11,3
66434,3,109.413588,-7.426683,2024-07-11,3
66436,3,109.295015,-7.42665,2024-07-11,3
66437,3,109.294753,-7.42666,2024-07-11,3
66438,3,109.413449,-7.426657,2024-07-11,3
66439,3,109.41329,-7.426622,2024-07-11,3
66440,3,109.294747,-7.426564,2024-07-11,3
66442,3,109.413181,-7.426596,2024-07-11,3
66447,3,109.295166,-7.426611,2024-07-11,3
66451,3,109.413069,-7.426606,2024-07-11,3
66458,3,109.412974,-7.42659,2024-07-11,3
66465,3,109.412909,-7.426559,2024-07-11,3
66467,3,109.412826,-7.426549,2024-07-11,3
66469,3,109.412836,-7.426433,2024-07-11,3
66473,3,109.294905,-7.426488,2024-07-11,3
66478,3,109.294658,-7.426463,2024-07-11,3
66481,3,109.295412,-7.426552,2024-07-11,3
66485,3,109.412608,-7.426631,2024-07-11,3
66492,3,109.413307,-7.42645,2024-07-11,3
66496,3,109.413207,-7.426433,2024-07-11,3
66497,3,109.413087,-7.426404,2024-07-11,3
66498,3,109.295782,-7.426425,2024-07-11,3
66499,3,109.412991,-7.426396,2024-07-11,3
66500,3,109.412927,-7.42638,2024-07-11,3
66501,3,109.295679,-7.426405,2024-07-11,3
66506,3,109.294769,-7.426351,2024-07-11,3
66509,3,109.294562,-7.426311,2024-07-11,3
66510,3,109.412592,-7.426315,2024-07-11,3
66518,3,109.295551,-7.426336,2024-07-11,3
66532,3,109.295366,-7.42629,2024-07-11,3
66533,3,109.29502,-7.426234,2024-07-11,3
66536,3,109.295091,-7.426243,2024-07-11,3
66539,3,109.413303,-7.426253,2024-07-11,3
66540,3,109.294934,-7.426216,2024-07-11,3
66542,3,109.294847,-7.426192,2024-07-11,3
66546,3,109.413179,-7.426236,2024-07-11,3
66554,3,109.295745,-7.426219,2024-07-11,3
66558,3,109.294685,-7.426183,2024-07-11,3
66570,3,109.41311,-7.426201,2024-07-11,3
66571,3,109.413328,-7.42612,2024-07-11,3
66573,3,109.413202,-7.426107,2024-07-11,3
66574,3,109.413029,-7.426187,2024-07-11,3
66577,3,109.41308,-7.426066,2024-07-11,3
66579,3,109.295404,-7.426128,2024-07-11,3
66580,3,109.295214,-7.426185,2024-07-11,3
66581,3,109.295144,-7.426088,2024-07-11,3
66584,3,109.295072,-7.426086,2024-07-11,3
66586,3,109.29481,-7.42608,2024-07-11,3
66587,3,109.294981,-7.42607,2024-07-11,3
66592,3,109.295627,-7.426103,2024-07-11,3
66593,3,109.294653,-7.426052,2024-07-11,3
66594,3,109.295451,-7.426029,2024-07-11,3
66596,3,109.29577,-7.426048,2024-07-11,3
66597,3,109.294567,-7.426015,2024-07-11,3
66598,3,109.295813,-7.425956,2024-07-11,3
66600,3,109.295284,-7.425973,2024-07-11,3
66601,3,109.295617,-7.425969,2024-07-11,3
66602,3,109.29519,-7.425954,2024-07-11,3
66603,3,109.295122,-7.425948,2024-07-11,3
66604,3,109.295026,-7.425928,2024-07-11,3
66605,3,109.29492,-7.425931,2024-07-11,3
66606,3,109.294836,-7.425913,2024-07-11,3
66607,3,109.295491,-7.425905,2024-07-11,3
66608,3,109.294707,-7.425888,2024-07-11,3
66609,3,109.295695,-7.425902,2024-07-11,3
66610,3,109.295325,-7.425859,2024-07-11,3
66611,3,109.295229,-7.425842,2024-07-11,3
66612,3,109.294586,-7.425854,2024-07-11,3
66613,3,109.295163,-7.42583,2024-07-11,3
66614,3,109.295066,-7.425807,2024-07-11,3
66615,3,109.294965,-7.425786,2024-07-11,3
66616,3,109.294879,-7.425773,2024-07-11,3
66617,3,109.294744,-7.425756,2024-07-11,3
66618,3,109.295734,-7.425807,2024-07-11,3
66619,3,109.294601,-7.425734,2024-07-11,3
66620,3,109.295528,-7.425771,2024-07-11,3
66621,3,109.295269,-7.425727,2024-07-11,3
66622,3,109.295366,-7.425731,2024-07-11,3
66623,3,109.295205,-7.425711,2024-07-11,3
66624,3,109.295758,-7.425702,2024-07-11,3
66625,3,109.295579,-7.425688,2024-07-11,3
66626,3,109.2954,-7.425653,2024-07-11,3
66627,3,109.295297,-7.425654,2024-07-11,3
66628,3,109.295234,-7.425645,2024-07-11,3
66629,3,109.295109,-7.425689,2024-07-11,3
66630,3,109.294998,-7.425677,2024-07-11,3
66631,3,109.29491,-7.425672,2024-07-11,3
66632,3,109.294768,-7.425665,2024-07-11,3
66633,3,109.294614,-7.425657,2024-07-11,3
62521,3,109.413472,-7.426417,2024-07-11,4
63096,3,109.413922,-7.426614,2024-07-11,4
63103,3,109.413471,-7.42616,2024-07-11,4
63104,3,109.413924,-7.426162,2024-07-11,4
66425,3,109.41385,-7.426666,2024-07-11,4
66433,3,109.413858,-7.426641,2024-07-11,4
66435,3,109.413833,-7.426609,2024-07-11,4
66441,3,109.413559,-7.426565,2024-07-11,4
66443,3,109.413941,-7.426561,2024-07-11,4
66444,3,109.41352,-7.426558,2024-07-11,4
66445,3,109.413478,-7.42655,2024-07-11,4
66446,3,109.41391,-7.426553,2024-07-11,4
66448,3,109.413869,-7.426547,2024-07-11,4
66449,3,109.413438,-7.426539,2024-07-11,4
66450,3,109.413398,-7.426532,2024-07-11,4
66452,3,109.413828,-7.426541,2024-07-11,4
66454,3,109.413357,-7.426526,2024-07-11,4
66455,3,109.413789,-7.426536,2024-07-11,4
66457,3,109.413745,-7.426551,2024-07-11,4
66459,3,109.413705,-7.426553,2024-07-11,4
66461,3,109.413677,-7.426547,2024-07-11,4
66462,3,109.413648,-7.426544,2024-07-11,4
66463,3,109.413604,-7.426563,2024-07-11,4
66471,3,109.41392,-7.426456,2024-07-11,4
66472,3,109.413888,-7.426451,2024-07-11,4
66474,3,109.413847,-7.426446,2024-07-11,4
66475,3,109.413808,-7.426439,2024-07-11,4
66477,3,109.413769,-7.426434,2024-07-11,4
66479,3,109.413728,-7.426427,2024-07-11,4
66480,3,109.413699,-7.426423,2024-07-11,4
66483,3,109.41367,-7.426419,2024-07-11,4
66484,3,109.413622,-7.426443,2024-07-11,4
66486,3,109.413582,-7.426441,2024-07-11,4
66488,3,109.413541,-7.426436,2024-07-11,4
66489,3,109.413947,-7.426436,2024-07-11,4
66490,3,109.4135,-7.42643,2024-07-11,4
66493,3,109.413459,-7.426422,2024-07-11,4
66494,3,109.413419,-7.426417,2024-07-11,4
66495,3,109.413377,-7.426413,2024-07-11,4
66502,3,109.413953,-7.426334,2024-07-11,4
66503,3,109.41391,-7.426337,2024-07-11,4
66504,3,109.413869,-7.426331,2024-07-11,4
66505,3,109.41383,-7.426324,2024-07-11,4
66507,3,109.41379,-7.426319,2024-07-11,4
66508,3,109.41375,-7.426312,2024-07-11,4
66511,3,109.413721,-7.426303,2024-07-11,4
66512,3,109.413692,-7.426299,2024-07-11,4
66513,3,109.413651,-7.426294,2024-07-11,4
66514,3,109.41361,-7.426287,2024-07-11,4
66516,3,109.41398,-7.42637,2024-07-11,4
66517,3,109.413569,-7.426281,2024-07-11,4
66522,3,109.413975,-7.426238,2024-07-11,4
66523,3,109.413528,-7.426276,2024-07-11,4
66524,3,109.413487,-7.42627,2024-07-11,4
66525,3,109.41393,-7.426231,2024-07-11,4
66527,3,109.413446,-7.426264,2024-07-11,4
66528,3,109.41389,-7.426224,2024-07-11,4
66529,3,109.413404,-7.426259,2024-07-11,4
66531,3,109.41385,-7.426216,2024-07-11,4
66534,3,109.413811,-7.42621,2024-07-11,4
66537,3,109.41377,-7.426202,2024-07-11,4
66538,3,109.413741,-7.426193,2024-07-11,4
66541,3,109.413712,-7.426188,2024-07-11,4
66544,3,109.413672,-7.426182,2024-07-11,4
66545,3,109.41402,-7.426173,2024-07-11,4
66547,3,109.413987,-7.426171,2024-07-11,4
66548,3,109.413944,-7.426164,2024-07-11,4
66549,3,109.41363,-7.426175,2024-07-11,4
66550,3,109.413903,-7.426159,2024-07-11,4
66551,3,109.413863,-7.426153,2024-07-11,4
66552,3,109.413589,-7.426167,2024-07-11,4
66553,3,109.413823,-7.426147,2024-07-11,4
66555,3,109.413782,-7.426141,2024-07-11,4
66556,3,109.413549,-7.42616,2024-07-11,4
66557,3,109.413751,-7.426137,2024-07-11,4
66559,3,109.413722,-7.426134,2024-07-11,4
66560,3,109.413682,-7.426129,2024-07-11,4
66561,3,109.41364,-7.426123,2024-07-11,4
66562,3,109.413598,-7.426117,2024-07-11,4
66563,3,109.413558,-7.426112,2024-07-11,4
66564,3,109.41351,-7.426145,2024-07-11,4
66565,3,109.413469,-7.42614,2024-07-11,4
66566,3,109.413427,-7.426135,2024-07-11,4
62520,3,109.411611,-7.426361,2024-07-11,5
63091,3,109.411658,-7.426606,2024-07-11,5
63092,3,109.412111,-7.426607,2024-07-11,5
63100,3,109.411659,-7.426154,2024-07-11,5
63101,3,109.412112,-7.426155,2024-07-11,5
66365,3,109.411941,-7.426895,2024-07-11,5
66371,3,109.411867,-7.426886,2024-07-11,5
66374,3,109.411796,-7.426877,2024-07-11,5
66379,3,109.411668,-7.426859,2024-07-11,5
66384,3,109.411527,-7.426841,2024-07-11,5
66386,3,109.411431,-7.42683,2024-07-11,5
66387,3,109.411378,-7.426822,2024-07-11,5
66395,3,109.412286,-7.426848,2024-07-11,5
66396,3,109.412224,-7.426842,2024-07-11,5
66400,3,109.412145,-7.42683,2024-07-11,5
66403,3,109.412067,-7.426829,2024-07-11,5
66405,3,109.412014,-7.426814,2024-07-11,5
66408,3,109.411952,-7.426805,2024-07-11,5
66414,3,109.411866,-7.426787,2024-07-11,5
66415,3,109.411772,-7.426775,2024-07-11,5
66420,3,109.411666,-7.426754,2024-07-11,5
66427,3,109.411543,-7.426735,2024-07-11,5
66429,3,109.411449,-7.426719,2024-07-11,5
66432,3,109.411391,-7.426705,2024-07-11,5
66453,3,109.412317,-7.426627,2024-07-11,5
66456,3,109.412258,-7.426623,2024-07-11,5
66460,3,109.412179,-7.426613,2024-07-11,5
66464,3,109.412102,-7.426593,2024-07-11,5
66466,3,109.412022,-7.426591,2024-07-11,5
66468,3,109.41192,-7.426562,2024-07-11,5
66470,3,109.411817,-7.426555,2024-07-11,5
66476,3,109.411701,-7.426534,2024-07-11,5
66482,3,109.411577,-7.426517,2024-07-11,5
66487,3,109.411487,-7.426503,2024-07-11,5
66491,3,109.411421,-7.426478,2024-07-11,5
